session_id;network_packet_size;protocol_type;login_attempts;session_duration;encryption_used;ip_reputation_score;failed_logins;browser_type;unusual_time_access;attack_detected
SID_00286;109;UDP;3;8.260.377.247.161.930;None;0.5070415050332354;2;Firefox;0;0
SID_00287;469;UDP;3;246.780.815.380.797;AES;0.38523621022215293;3;Chrome;0;1
SID_00288;617;TCP;3;6.376.515.281.008.510;DES;0.34805497631509735;1;Chrome;0;1
SID_00289;556;TCP;3;6.240.084.850.513.180;DES;0.16891398086844386;1;Firefox;0;0
SID_00290;375;TCP;3;4.783.365.406.589.430;AES;0.2315063890845416;3;Chrome;0;1
SID_00291;458;TCP;6;5.523.513.164.824.270;DES;0.14823951679445124;3;Chrome;0;1
SID_00292;401;TCP;4;16.977.533.026.634.500;AES;0.43488085420757855;2;Chrome;0;0
SID_00293;382;UDP;5;7.422.269.221.366.980;AES;0.07826154021499654;2;Unknown;0;1
SID_00294;669;TCP;1;14.188.990.127.219.500;AES;0.4528119810065444;1;Chrome;1;0
SID_00295;571;TCP;3;4.963.834.309.128.990;AES;0.308044553720591;4;Firefox;0;1
SID_00296;361;TCP;4;3.246.849.905.115.720;None;0.30899344580075555;0;Safari;0;0
SID_00297;679;ICMP;1;15.598.117.018.839.600;AES;0.35090905884332474;2;Edge;0;0
SID_00298;561;TCP;4;13.490.830.647.792.700;DES;0.42443799637531926;1;Chrome;0;0
SID_00299;662;TCP;6;7.172.732.948.818.620;AES;0.3442998834876844;3;Chrome;0;1
SID_00300;625;TCP;7;1.042.668.395.568.580;None;0.21516441982881118;2;Chrome;0;1
SID_00301;334;ICMP;4;3.026.262.416.858.700;DES;0.3722647858030916;3;Chrome;0;1
SID_00302;387;ICMP;2;3.993.275.015.852.070;AES;0.395613837280464;1;Firefox;0;0
SID_00303;649;TCP;3;19.594.190.815.651.600;DES;0.30656638035203354;2;Firefox;0;0
SID_00304;622;UDP;3;25.991.028.605.223.200;AES;0.0603654977219078;2;Chrome;0;0
SID_00305;495;TCP;4;10.771.734.625.145.000;AES;0.7032079060249946;3;Unknown;1;1
SID_00306;523;ICMP;3;1.107.200.843.136.240;DES;0.40687781432399844;0;Chrome;0;0
SID_00307;755;TCP;1;9.483.833.026.661.180;AES;0.75885213312559;2;Firefox;0;1
SID_00308;381;TCP;6;7.078.529.081.699.620;AES;0.3981485733080811;2;Firefox;1;1
SID_00309;609;TCP;5;7.232.493.102.710.540;DES;0.2378407310010676;4;Chrome;1;1
SID_00310;459;TCP;7;26.550.208.061.173.000;AES;0.3853178331369276;2;Chrome;1;1
SID_00311;456;UDP;2;11.119.577.051.650.800;AES;0.19103258416516747;2;Chrome;1;0
SID_00312;719;TCP;6;8.521.604.925.144.310;AES;0.1247919255078034;1;Chrome;0;0
SID_00313;665;ICMP;2;16.765.844.166.029.700;AES;0.311150174143006;1;Chrome;1;0
SID_00314;662;TCP;2;30.203.860.323.046.100;None;0.2056280711198109;0;Chrome;0;0
SID_00315;761;TCP;5;5.876.644.390.849.090;AES;0.22340484228220925;3;Chrome;0;1
SID_00316;504;TCP;4;2.301.836.606.448.670;AES;0.037554853742719885;1;Firefox;0;0
SID_00317;636;TCP;5;10.001.740.737.729.200;AES;0.5302517473571433;2;Chrome;0;1
SID_00318;437;UDP;9;32.724.964.531.539.300;None;0.6555570079968134;2;Chrome;0;1
SID_00319;564;TCP;5;6.194.779.792.906.520;AES;0.7008459657944341;3;Chrome;0;1
SID_00320;473;TCP;3;1.785.567.995.704.500;AES;0.20655123111910872;1;Firefox;0;0
SID_00321;519;TCP;3;4.253.556.726.617.140;AES;0.09425905581465463;3;Edge;0;1
SID_00322;619;TCP;1;1.612.287.801.821.630;AES;0.2874080308809998;1;Safari;0;0
SID_00323;336;ICMP;1;7.602.737.507.680.160;AES;0.16636875138092846;1;Unknown;0;0
SID_00324;918;TCP;3;36.439.237.911.325.300;DES;0.09085754244181041;0;Edge;0;1
SID_00325;298;UDP;5;37.421.077.547.878.400;DES;0.12029214418424898;0;Chrome;0;0
SID_00326;257;TCP;1;2.450.807.464.508.790;DES;0.052748925467462966;2;Chrome;0;0
SID_00327;731;TCP;2;13.742.178.261.820.700;AES;0.5961474019470724;2;Chrome;0;0
SID_00328;658;ICMP;3;18.139.684.331.432.500;AES;0.27318903507019016;1;Firefox;0;1
SID_00329;624;TCP;4;11.044.989.387.299.700;None;0.39292125625106983;1;Chrome;0;0
SID_00330;625;TCP;4;27.339.754.673.335.300;DES;0.869193051603424;3;Chrome;0;1
SID_00331;497;TCP;5;9.656.933.344.668.990;AES;0.3286811209903395;1;Firefox;0;1
SID_00332;320;TCP;5;4.477.607.148.878.520;AES;0.240583882405395;0;Chrome;0;0
SID_00333;515;UDP;4;19.932.775.588.933.500;AES;0.4254693736072761;1;Firefox;0;0
SID_00334;364;TCP;5;7.858.522.366.456.990;DES;0.24210032516489993;2;Chrome;0;0
SID_00335;695;UDP;5;14.001.516.083.320.900;AES;0.268389912547167;1;Chrome;0;1
SID_00336;470;TCP;5;9.152.107.096.600.910;None;0.384418576359952;1;Chrome;0;0
SID_00337;334;TCP;4;5.443.232.509.058.140;AES;0.14000760011134178;1;Firefox;0;0
SID_00338;435;TCP;2;12.410.386.833.130.300;AES;0.14942303929262868;0;Chrome;0;0
SID_00339;582;TCP;4;4.732.415.176.636.120;AES;0.15633929445889666;0;Chrome;0;0
SID_00340;387;ICMP;3;13.463.671.189.342.100;None;0.5066329052737457;3;Chrome;0;1
SID_00341;335;TCP;10;10.910.212.230.897.800;None;0.4197703769740367;2;Firefox;0;1
SID_00342;548;TCP;2;7.426.541.693.697.680;AES;0.4265191353104811;0;Chrome;0;0
SID_00343;548;UDP;8;20.796.791.267.522.800;AES;0.5914842206986889;1;Chrome;0;1
SID_00344;398;UDP;1;17.240.444.421.342.900;None;0.02016471702823241;3;Firefox;1;1
SID_00345;405;TCP;1;7.143.709.932.653.390;AES;0.3736617726316543;1;Firefox;1;0
SID_00346;546;UDP;5;5.676.638.976.950.850;AES;0.26627101840052847;0;Edge;1;0
SID_00347;210;TCP;5;2.067.486.239.686.030;None;0.050745957501456565;3;Chrome;0;1
SID_00348;218;TCP;2;1.438.823.738.468.790;None;0.7744699646334658;1;Safari;0;1
SID_00349;356;TCP;5;4.523.471.176.973.830;AES;0.36533143441217575;3;Chrome;1;1
SID_00350;457;TCP;8;6.926.809.547.672.290;AES;0.04071433427077645;2;Firefox;0;1
SID_00351;562;TCP;8;14.914.798.986.223.900;None;0.4366208732963352;1;Edge;0;1
SID_00352;795;TCP;5;19.245.841.079.075.300;AES;0.5160551428037631;4;Edge;0;1
SID_00353;671;TCP;3;3.370.574.061.463.240;AES;0.3641933104108133;3;Firefox;0;1
SID_00354;468;UDP;5;5.449.748.401.627.300;AES;0.26516960498335723;1;Unknown;0;1
SID_00355;496;ICMP;3;13.531.384.774.771.800;None;0.2478240234067927;1;Chrome;0;0
SID_00356;299;UDP;5;1.416.295.905.152.190;AES;0.5835337686450378;0;Firefox;0;0
SID_00357;496;TCP;4;3.192.434.490.595.070;AES;0.46737988604157527;3;Chrome;0;1
SID_00358;442;TCP;2;3.255.129.333.354.420;AES;0.4621243006387462;3;Chrome;0;1
SID_00359;564;TCP;10;48.845.108.771.215.700;None;0.3186487050541128;2;Chrome;0;1
SID_00360;334;TCP;3;24.017.283.523.063.400;DES;0.09425567057217321;3;Firefox;0;1
SID_00361;603;TCP;3;36.387.692.600.138.700;DES;0.6324430825034763;1;Edge;0;1
SID_00362;806;TCP;6;7.484.586.143.609.710;DES;0.7293871938831017;0;Chrome;0;1
SID_00363;478;UDP;5;13.794.859.762.518.300;DES;0.5486421613532566;2;Firefox;0;0
SID_00364;580;TCP;7;19.607.431.473.749.000;AES;0.21343418931278837;4;Chrome;0;1
SID_00365;638;TCP;4;5.935.997.740.380.210;None;0.2025300154068431;1;Firefox;0;0
SID_00366;419;TCP;5;4.328.347.035.997.960;DES;0.46121151797168;1;Chrome;1;0
SID_00367;544;TCP;3;10.430.877.101.840.700;DES;0.23047314073592348;3;Chrome;1;1
SID_00368;502;TCP;2;48.693.831.568.097.100;DES;0.23201734282884542;2;Unknown;0;0
SID_00369;519;TCP;2;8.913.091.643.951.310;AES;0.5187905318426385;1;Edge;0;0
SID_00370;345;TCP;4;1.304.606.496.740.320;AES;0.31257790338712804;2;Firefox;1;0
SID_00371;504;TCP;5;14.717.214.585.564.600;DES;0.5633426780295543;1;Chrome;0;0
SID_00372;599;TCP;5;2.347.605.878.502.660;AES;0.3277441859332334;2;Firefox;1;0
SID_00373;790;UDP;6;6.778.934.494.854.510;AES;0.056714208172026596;1;Chrome;0;0
SID_00374;691;UDP;7;20.282.360.395.872.400;DES;0.10043253390253419;1;Firefox;1;1
SID_00375;930;TCP;6;1.278.625.148.805.050;DES;0.38425312935976774;3;Edge;0;1
SID_00376;346;TCP;2;10.691.213.415.339.800;None;0.2879448991145958;2;Firefox;0;0
SID_00377;674;UDP;1;1.642.610.566.371.030;DES;0.26477858937097326;2;Edge;1;0
SID_00378;536;TCP;5;41.779.188.837.905.100;AES;0.29289096093687267;1;Chrome;1;0
SID_00379;937;TCP;6;1.464.350.007.208.230;AES;0.7638652715952837;1;Chrome;0;1
SID_00380;338;TCP;4;1.270.982.731.292.490;DES;0.39272110500358887;2;Chrome;1;1
SID_00381;332;TCP;6;17.880.127.935.801.000;None;0.2171521454160496;1;Edge;0;0
SID_00382;380;UDP;7;4.012.478.457.048.690;AES;0.2178273161837279;4;Chrome;1;1
SID_00383;75;UDP;2;6.693.853.366.958.780;DES;0.6964000292784972;1;Firefox;0;1
SID_00384;394;TCP;5;35.706.710.615.021.100;AES;0.07836688064924947;1;Chrome;0;0
SID_00385;348;TCP;2;15.781.374.339.733.700;AES;0.1329296203186743;3;Firefox;0;1
SID_00386;530;TCP;6;4.168.271.023.025.690;DES;0.09098571645196364;1;Safari;1;0
SID_00387;568;TCP;7;12.461.633.860.549.300;DES;0.3076052585875024;2;Chrome;0;1
SID_00388;875;ICMP;4;10.159.632.083.330.900;AES;0.1268035010112213;3;Chrome;0;1
SID_00389;690;TCP;5;15.051.554.725.543.100;None;0.15034100034152068;2;Firefox;0;0
SID_00390;384;TCP;4;5.268.150.373.921.360;DES;0.11733538945788564;1;Edge;0;0
SID_00391;320;UDP;4;6.574.724.714.273.490;DES;0.3344906557050826;0;Chrome;0;0
SID_00392;598;UDP;2;2.321.311.931.324.600;AES;0.05497694078777064;2;Chrome;1;1
SID_00393;235;UDP;4;6.519.224.417.074.550;AES;0.24502451104057849;2;Chrome;0;0
SID_00394;866;TCP;8;2.132.628.166.777.970;None;0.11868772226497142;1;Chrome;0;1
SID_00395;735;TCP;2;1.867.837.861.770.370;DES;0.11947550930772256;2;Chrome;0;0
SID_00396;406;TCP;1;14.707.602.446.072.600;None;0.38678527227921844;2;Chrome;0;0
SID_00397;157;TCP;7;7.588.405.038.491.370;AES;0.09911791977954806;2;Chrome;0;1
SID_00398;770;ICMP;2;35.865.303.635.004.500;None;0.43741993949634017;1;Chrome;0;0
SID_00399;477;TCP;2;13.186.791.908.414.500;AES;0.35712799389872574;0;Firefox;0;0
SID_00400;747;ICMP;3;52.015.847.660.877.300;AES;0.17239681531760268;4;Chrome;0;1
SID_00401;181;TCP;5;19.275.181.853.158.100;AES;0.4347811869383117;0;Chrome;0;1
SID_00402;380;UDP;4;636.223.650.897.408;None;0.5199266775524624;3;Safari;0;1
SID_00403;501;TCP;5;5.931.509.539.774.880;AES;0.3771766425312655;0;Unknown;0;1
SID_00404;509;ICMP;6;7.938.232.753.577.080;AES;0.1488513664932715;2;Firefox;0;0
SID_00405;409;TCP;3;4.981.609.302.112.110;AES;0.18952034063649723;0;Chrome;0;0
SID_00406;624;TCP;4;1.059.901.481.610.720;AES;0.26300267855953613;2;Safari;1;0
SID_00407;286;UDP;4;3.427.646.284.576.920;DES;0.15715969526020332;0;Firefox;0;0
SID_00408;471;TCP;4;15.524.345.713.718.000;None;0.38391249684062284;2;Chrome;0;0
SID_00409;524;TCP;3;27.490.555.555.123.600;AES;0.36226968519708536;1;Edge;0;0
SID_00410;602;ICMP;5;31.415.632.646.091.400;AES;0.28906534942918777;1;Chrome;0;0
SID_00411;642;TCP;6;4.453.264.985.677.880;DES;0.3186402409074456;0;Firefox;0;0
SID_00412;275;TCP;6;8.608.594.653.509.110;AES;0.1454543588851636;1;Chrome;0;0
SID_00413;193;TCP;2;13.138.017.528.376.000;None;0.2759642148318656;2;Firefox;1;0
SID_00414;755;UDP;6;2.196.155.862.443.660;AES;0.47960201429695815;2;Chrome;0;0
SID_00415;566;TCP;5;5.437.151.280.048.480;None;0.6151848120543157;2;Firefox;0;1
SID_00416;350;TCP;4;212.980.595.450.182;AES;0.31926702935347534;3;Chrome;0;1
SID_00417;810;TCP;6;2.415.452.120.872.330;AES;0.4860501283877853;2;Firefox;0;0
SID_00418;523;TCP;1;8.342.698.472.105.200;DES;0.2457151008824127;1;Chrome;0;1
SID_00419;735;TCP;5;9.063.205.407.982.590;None;0.04177812820145487;2;Chrome;0;1
SID_00420;513;TCP;2;606.104.444.143.641;AES;0.4407860222968099;1;Edge;0;1
SID_00421;912;TCP;6;264.838.917.966.071;AES;0.5191063916049161;2;Chrome;0;1
SID_00422;851;TCP;7;178.944.837.530.513;DES;0.2465114395775569;2;Firefox;0;1
SID_00423;450;TCP;4;8.551.935.030.858.660;AES;0.1404996633249835;1;Chrome;0;0
SID_00424;694;TCP;4;20.378.395.540.157.000;DES;0.13422756191990115;4;Firefox;1;1
SID_00425;629;TCP;7;19.151.357.281.417.100;AES;0.181773886639099;0;Firefox;1;1
SID_00426;773;TCP;2;6.784.652.914.507.710;DES;0.16604092476873167;1;Firefox;0;0
SID_00427;307;TCP;6;6.028.699.075.608.240;None;0.7870270463385711;3;Edge;0;1
SID_00428;637;TCP;2;8.210.030.059.019.630;AES;0.14450700235960606;1;Edge;0;0
SID_00429;711;TCP;5;7.089.777.704.723.280;None;0.046325731661121104;2;Chrome;0;0
SID_00430;148;UDP;4;25.483.705.572.921.400;AES;0.23324136946734694;1;Firefox;0;1
SID_00431;263;TCP;3;9.406.755.581.780.210;DES;0.12179579509246297;3;Chrome;1;1
SID_00432;92;TCP;1;25.468.878.294.385.400;AES;0.29133182241836186;4;Chrome;0;1
SID_00433;446;TCP;2;8.467.298.282.239.080;AES;0.5754628119619334;1;Chrome;0;0
SID_00434;643;TCP;3;28.526.379.088.683.500;DES;0.2538752613652882;3;Chrome;0;1
SID_00435;800;UDP;3;6.881.479.967.744.040;DES;0.5646303781769566;1;Chrome;0;0
SID_00436;514;TCP;2;10.886.043.713.950.800;AES;0.3674370971536336;2;Firefox;0;1
SID_00437;825;TCP;8;1.437.077.970.094.990;AES;0.38395094492158865;3;Edge;1;1
SID_00438;223;TCP;5;10.349.970.247.123.300;AES;0.6259181133813;2;Chrome;0;1
SID_00439;159;TCP;4;32.099.508.897.526.100;AES;0.1650697828785725;2;Chrome;0;0
SID_00440;488;TCP;2;27.133.946.881.162.100;AES;0.11811211527247564;3;Chrome;0;1
SID_00441;576;TCP;6;4.768.086.939.869.970;DES;0.4409808884129393;2;Edge;0;0
SID_00442;493;UDP;4;7.320.722.289.032.640;None;0.5287362256055198;0;Unknown;0;1
SID_00443;86;TCP;4;12.827.069.048.148.300;DES;0.3997248310487209;2;Chrome;0;1
SID_00444;482;TCP;3;3.896.328.707.679.070;AES;0.258230168398981;3;Chrome;0;1
SID_00445;239;TCP;3;219.949.891.931.006;None;0.6787590187557787;2;Chrome;0;1
SID_00446;633;TCP;5;4.046.735.178.295.710;AES;0.11679106684446965;2;Firefox;1;0
SID_00447;573;TCP;4;23.819.529.887.877.200;DES;0.04511962529747136;1;Chrome;0;0
SID_00448;312;TCP;3;4.249.835.810.903.340;AES;0.12332640653931172;2;Chrome;0;1
SID_00449;397;TCP;2;16.636.450.617.382.600;DES;0.27724515595720695;3;Firefox;0;1
SID_00450;288;TCP;4;3.571.356.620.606.020;AES;0.37776182940943637;1;Edge;0;0
SID_00451;487;UDP;3;6.757.573.723.530.140;AES;0.2984365845475066;3;Firefox;0;1
SID_00452;691;TCP;5;8.620.906.489.934.800;DES;0.27966038834148715;2;Edge;1;0
SID_00453;302;UDP;4;2.830.104.774.964.180;None;0.6550560488426229;1;Chrome;0;1
SID_00454;600;TCP;2;6.977.052.942.792.310;AES;0.2846061885946446;2;Firefox;0;0
SID_00455;393;TCP;1;4.178.067.201.334.870;AES;0.3223757817435106;1;Chrome;0;0
SID_00456;341;UDP;6;5.234.231.991.250.440;AES;0.32768606230239183;2;Chrome;0;0
SID_00457;478;TCP;3;38.054.149.870.966.400;None;0.21034422748632023;3;Edge;0;1
SID_00458;292;UDP;2;35.174.045.239.625.800;None;0.03176349484188815;1;Firefox;1;0
SID_00459;389;UDP;2;21.419.156.324.338.700;AES;0.35844392064886466;1;Firefox;0;1
SID_00460;260;TCP;4;13.618.315.323.598.100;AES;0.5165786017169385;1;Chrome;0;0
SID_00461;892;TCP;5;17.091.346.908.538.800;AES;0.49920383665070917;2;Safari;0;0
SID_00462;507;TCP;5;17.523.233.441.273.900;AES;0.28416743366940966;0;Firefox;1;0
SID_00463;360;ICMP;3;4.034.865.778.239.020;AES;0.1557709989883122;1;Edge;0;0
SID_00464;542;UDP;3;23.997.788.280.236.000;AES;0.5018388851042683;1;Chrome;1;0
SID_00465;477;TCP;2;8.287.836.042.133.780;AES;0.06339246196364633;2;Firefox;1;0
SID_00466;455;TCP;3;8.927.882.702.452.830;AES;0.08422302206920951;0;Edge;0;0
SID_00467;622;TCP;4;32.058.239.488.844.700;DES;0.5549443799111192;1;Chrome;0;0
SID_00468;651;TCP;6;2.591.076.528.573.120;None;0.3755605267831615;2;Chrome;0;0
SID_00469;393;TCP;3;3.714.566.393.301.080;None;0.2541381987119746;0;Chrome;0;0
SID_00470;384;TCP;5;647.248.193.926.389;DES;0.43208192569025916;1;Firefox;1;0
SID_00471;444;TCP;5;14.131.839.768.582.600;None;0.5033289655180664;2;Chrome;0;0
SID_00472;64;TCP;4;2.602.309.128.795.850;AES;0.11970901815726022;0;Chrome;0;0
SID_00473;196;UDP;4;105.524.986.022.341;AES;0.40847149923599096;2;Chrome;0;0
SID_00474;773;UDP;2;3.833.239.482.130.340;AES;0.21913271863188924;1;Chrome;0;0
SID_00475;828;UDP;4;29.313.528.080.005.700;AES;0.5520509331788248;1;Safari;0;0
SID_00476;450;UDP;3;41.264.089.186.286.700;DES;0.17173328085832448;1;Safari;0;0
SID_00477;615;TCP;6;20.856.128.530.447.300;AES;0.4461973091437657;0;Unknown;0;1
SID_00478;562;TCP;3;27.016.018.893.753.900;DES;0.12809104653281253;2;Edge;0;0
SID_00479;1115;TCP;1;10.126.210.590.971.100;DES;0.4574024783350627;1;Edge;0;0
SID_00480;723;UDP;3;10.147.802.053.854.900;None;0.5298527426914112;3;Edge;0;1
SID_00481;474;UDP;3;371.077.070.741.238;DES;0.7914732046005589;2;Chrome;0;1
SID_00482;308;UDP;5;7.096.334.400.472.710;AES;0.18857974280621176;2;Chrome;1;0
SID_00483;178;UDP;6;2.593.523.797.175.260;DES;0.6579082363213408;1;Edge;0;1
SID_00484;540;TCP;8;7.918.745.688.539.060;DES;0.13399579667517234;1;Chrome;0;1
SID_00485;348;TCP;3;2.586.122.756.422.190;DES;0.3134185653690287;2;Edge;0;0
SID_00486;215;TCP;2;3.831.504.074.999.250;AES;0.31174679752301415;0;Chrome;0;0
SID_00487;370;TCP;6;4.926.205.213.960.540;AES;0.14528417379022512;0;Chrome;0;0
SID_00488;283;TCP;4;5.473.285.633.258.170;AES;0.15891360491389145;1;Chrome;0;0
SID_00489;837;TCP;7;20.610.608.468.592.900;AES;0.0435771371911826;3;Chrome;0;1
SID_00490;676;TCP;3;382.791.371.814.054;AES;0.5114578967837109;1;Edge;0;0
SID_00491;498;TCP;6;32.795.697.093.711.400;AES;0.5487642479141687;4;Safari;0;1
SID_00492;795;TCP;7;6.266.781.713.475.820;None;0.1440893382198186;3;Firefox;1;1
SID_00493;515;TCP;3;19.684.394.159.651.700;AES;0.14776224642174834;1;Chrome;0;0
SID_00494;327;TCP;2;8.757.341.324.246.730;DES;0.2466059331941914;4;Chrome;0;1
SID_00495;804;TCP;4;15.183.738.130.439.900;DES;0.21508111472713617;1;Edge;0;0
SID_00496;607;TCP;5;32.060.104.561.091.900;DES;0.4155677504838529;3;Edge;0;1
SID_00497;292;UDP;6;9.429.306.555.899.630;AES;0.2869485415219307;1;Safari;0;1
SID_00498;461;TCP;6;5.820.322.080.577.410;DES;0.40662052182778824;3;Firefox;0;1
SID_00499;324;TCP;4;10.712.962.647.815.300;DES;0.3392307240004005;2;Chrome;1;0
SID_00500;223;UDP;6;12.195.706.661.244.000;None;0.609144954389227;1;Chrome;0;1
SID_00501;685;UDP;2;21.431.406.281.745.500;AES;0.3956292628479452;2;Chrome;0;0
SID_00502;881;UDP;4;9.954.254.758.626.880;DES;0.35898362556081415;1;Chrome;0;0
SID_00503;220;TCP;2;1.647.374.052.405.890;None;0.3267986179665448;3;Safari;0;1
SID_00504;612;TCP;3;6.357.441.515.689.770;AES;0.619831457511168;1;Edge;0;1
SID_00505;369;TCP;4;11.097.235.996.589.400;DES;0.34446820291869035;2;Chrome;0;0
SID_00506;402;TCP;4;7.784.485.553.862.500;AES;0.27576463923842753;4;Firefox;1;1
SID_00507;381;UDP;8;8.781.004.577.397.410;AES;0.3786624796354609;0;Edge;0;1
SID_00508;327;TCP;2;10.319.485.580.782.800;None;0.10226754120900818;1;Edge;0;0
SID_00509;509;TCP;6;14.832.509.143.250.100;AES;0.0953972040353312;2;Edge;1;0
SID_00510;333;TCP;3;1.979.141.827.860.440;DES;0.42797170306678406;2;Edge;0;0
SID_00511;554;TCP;3;4.674.334.236.104.870;AES;0.5041812546089364;2;Firefox;0;0
SID_00512;489;TCP;5;3.124.607.657.783.120;AES;0.3549355641249846;0;Chrome;0;0
SID_00513;452;UDP;3;30.898.691.209.998.600;None;0.08161866229252959;2;Chrome;1;1
SID_00514;318;UDP;6;16.329.624.148.339.500;AES;0.17453445346791757;3;Chrome;1;1
SID_00515;384;UDP;6;3.102.681.752.114.130;AES;0.479249768282443;1;Chrome;0;0
SID_00516;651;TCP;4;20.379.143.244.022.000;AES;0.24347610952419269;1;Firefox;0;1
SID_00517;600;TCP;2;20.144.472.302.339.000;AES;0.037883137512918594;2;Chrome;0;0
SID_00518;304;TCP;5;1.080.722.173.905.110;AES;0.5003109601721245;3;Safari;0;1
SID_00519;519;TCP;5;4.433.439.575.840.870;DES;0.12144464118413098;2;Chrome;0;0
SID_00520;650;UDP;2;3.843.209.932.767.370;DES;0.5312668751436829;3;Chrome;0;1
SID_00521;166;TCP;3;4.900.639.147.439.190;AES;0.08385213081091818;2;Chrome;1;0
SID_00522;608;UDP;5;979.100.245.959.024;DES;0.6586584852606695;1;Edge;0;1
SID_00523;367;TCP;7;1.542.396.578.621.670;DES;0.22889466542181103;3;Chrome;0;1
SID_00524;614;TCP;7;49.739.556.990.155.300;None;0.1169367632451486;1;Chrome;1;1
SID_00525;347;TCP;1;12.187.608.857.038.800;None;0.25997748725057257;3;Firefox;0;1
SID_00526;139;TCP;2;7.420.387.261.710.400;None;0.2968284262627954;0;Chrome;0;1
SID_00527;174;UDP;3;2.101.951.533.368.560;AES;0.41685891064251557;2;Firefox;0;1
SID_00528;509;TCP;8;7.219.034.188.515.170;AES;0.17760868039899053;0;Firefox;0;1
SID_00529;551;UDP;7;23.441.920.715.778.600;DES;0.2089188016446435;0;Unknown;0;1
SID_00530;319;UDP;6;20.298.210.540.609.400;AES;0.33256432167157224;1;Unknown;0;1
SID_00531;627;TCP;5;17.897.933.498.090.300;None;0.3411222836383881;2;Chrome;0;0
SID_00532;167;UDP;2;8.356.483.714.882.310;AES;0.46118690024021547;1;Firefox;0;0
SID_00533;486;TCP;2;34.878.260.140.360.900;AES;0.5180902811485432;1;Chrome;0;1
SID_00534;257;TCP;2;14.105.591.597.029.300;AES;0.7627236947749233;1;Firefox;0;1
SID_00535;369;UDP;1;22.940.741.976.519.700;DES;0.185560846496481;3;Chrome;0;1
SID_00536;509;ICMP;3;2.671.901.087.181.880;DES;0.322963438935881;3;Chrome;1;1
SID_00537;327;TCP;3;20.520.028.216.516.900;None;0.16006426170508656;4;Chrome;0;1
SID_00538;423;TCP;3;1.466.485.057.279.480;AES;0.218726539926154;1;Chrome;0;0
SID_00539;701;TCP;2;30.868.614.495.928.900;DES;0.5744886122090616;0;Chrome;0;1
SID_00540;384;TCP;6;11.258.073.594.529.100;DES;0.32421844168014774;0;Firefox;0;0
SID_00541;667;TCP;4;13.879.005.085.924.600;None;0.43549450193708006;3;Chrome;0;1
SID_00542;274;UDP;7;7.751.215.165.095.030;AES;0.5131188913044067;2;Firefox;1;1
SID_00543;605;TCP;4;6.019.355.181.044.740;AES;0.2602007874188997;1;Chrome;1;1
SID_00544;788;TCP;7;10.228.938.782.891.700;AES;0.2672013507815763;2;Chrome;1;1
SID_00545;64;TCP;1;29.134.430.621.373.400;DES;0.5140630158307588;2;Edge;1;0
SID_00546;340;TCP;5;5.069.314.848.683.900;AES;0.21583356938084344;3;Unknown;1;1
SID_00547;615;TCP;5;9.299.409.886.532.910;AES;0.3251566704174881;2;Chrome;0;0
SID_00548;459;TCP;4;32.645.876.301.326.600;None;0.14052238383367052;1;Chrome;0;0
SID_00549;574;UDP;4;5.368.492.685.016.080;AES;0.3359260195933525;2;Edge;0;0
SID_00550;379;TCP;10;1.218.580.884.098.430;None;0.14550578837437284;0;Chrome;0;1
SID_00551;517;TCP;1;6.886.051.804.467.360;AES;0.24554054899077535;1;Chrome;0;0
SID_00552;468;UDP;5;13.088.796.559.759.100;DES;0.20486779544856798;2;Chrome;0;0
SID_00553;733;TCP;3;4.346.174.048.498.670;DES;0.4611603867324969;1;Chrome;0;0
SID_00554;550;TCP;4;2.710.942.382.786.420;AES;0.1437247696960634;4;Chrome;0;1
SID_00555;567;TCP;5;21.413.302.150.087.500;AES;0.2922023750469405;2;Firefox;0;0
SID_00556;417;TCP;1;11.295.685.117.623.300;DES;0.3295033495716246;0;Edge;0;0
SID_00557;402;TCP;4;2.999.247.507.050.010;DES;0.4607046343891963;3;Firefox;0;1
SID_00558;413;TCP;5;4.369.084.296.322.950;None;0.12488333589851623;2;Chrome;0;0
SID_00559;578;UDP;4;2.528.639.504.827.690;AES;0.30060210179133195;0;Chrome;1;0
SID_00560;415;UDP;3;2.610.414.109.968.210;DES;0.10210914293738553;1;Chrome;0;0
SID_00561;557;TCP;5;3.847.345.790.155.130;AES;0.660001721259217;1;Chrome;0;1
